
   INFO  Server running on [http://0.0.0.0:8081].  

  Press Ctrl+C to stop the server
  2026-06-20 02:17:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 02:18:09 /api/v1/internal/geodns/health-view .......... ~ 0.42ms
  2026-06-20 02:18:18 /api/v1/node/resolver/config ............... ~ 503.87ms
  2026-06-20 02:18:18 /api/v1/node/nodes/heartbeat ............... ~ 504.10ms
  2026-06-20 02:18:24 /api/v1/internal/geodns/health-view .......... ~ 0.51ms
  2026-06-20 02:18:39 /api/v1/internal/geodns/health-view .......... ~ 0.75ms
  2026-06-20 02:18:48 /api/v1/node/nodes/heartbeat ................. ~ 0.84ms
  2026-06-20 02:18:48 /api/v1/node/resolver/config ................. ~ 1.08ms
  2026-06-20 02:18:54 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 02:19:09 /api/v1/internal/geodns/health-view ........ ~ 507.91ms
  2026-06-20 02:19:18 /api/v1/node/nodes/heartbeat ................. ~ 0.13ms
  2026-06-20 02:19:18 /api/v1/node/resolver/config ................. ~ 0.34ms
  2026-06-20 02:19:24 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-20 02:19:39 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 02:19:48 /api/v1/node/resolver/config ................. ~ 0.23ms
  2026-06-20 02:19:48 /api/v1/node/nodes/heartbeat ................. ~ 0.33ms
  2026-06-20 02:19:54 /api/v1/internal/geodns/health-view .......... ~ 0.25ms
  2026-06-20 02:20:09 /api/v1/internal/geodns/health-view .......... ~ 0.43ms
  2026-06-20 02:20:18 /api/v1/node/resolver/config ................. ~ 0.17ms
  2026-06-20 02:20:18 /api/v1/node/nodes/heartbeat ............... ~ 504.58ms
  2026-06-20 02:20:24 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 02:20:39 /api/v1/internal/geodns/health-view .......... ~ 0.22ms
  2026-06-20 02:20:48 /api/v1/node/nodes/heartbeat ................. ~ 0.14ms
  2026-06-20 02:20:48 /api/v1/node/resolver/config ................. ~ 0.46ms
  2026-06-20 02:20:54 /api/v1/internal/geodns/health-view .......... ~ 0.31ms
  2026-06-20 02:21:09 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 02:21:18 /api/v1/node/nodes/heartbeat ................. ~ 0.55ms
  2026-06-20 02:21:18 /api/v1/node/resolver/config ................. ~ 1.03ms
  2026-06-20 02:21:24 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-20 02:21:39 /api/v1/internal/geodns/health-view ........ ~ 501.24ms
  2026-06-20 02:21:48 /api/v1/node/nodes/heartbeat ................. ~ 0.23ms
  2026-06-20 02:21:48 /api/v1/node/resolver/config ................. ~ 0.32ms
  2026-06-20 02:21:54 /api/v1/internal/geodns/health-view .......... ~ 0.33ms
  2026-06-20 02:22:09 /api/v1/internal/geodns/health-view .......... ~ 0.58ms
  2026-06-20 02:22:18 /api/v1/node/nodes/heartbeat ................. ~ 0.64ms
  2026-06-20 02:22:18 /api/v1/node/resolver/config ................. ~ 0.73ms
  2026-06-20 02:22:24 /api/v1/internal/geodns/health-view .......... ~ 0.31ms
  2026-06-20 02:22:39 /api/v1/internal/geodns/health-view .......... ~ 0.66ms
  2026-06-20 02:22:48 /api/v1/node/nodes/heartbeat ................. ~ 0.18ms
  2026-06-20 02:22:48 /api/v1/node/resolver/config ............... ~ 502.77ms
  2026-06-20 02:22:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 02:23:09 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-20 02:23:18 /api/v1/node/resolver/config ............... ~ 513.23ms
  2026-06-20 02:23:18 /api/v1/node/nodes/heartbeat ............... ~ 513.55ms
  2026-06-20 02:23:24 /api/v1/internal/geodns/health-view .......... ~ 0.56ms
  2026-06-20 02:23:39 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 02:23:48 /api/v1/node/resolver/config ................. ~ 0.88ms
  2026-06-20 02:23:48 /api/v1/node/nodes/heartbeat ................. ~ 1.18ms
  2026-06-20 02:23:54 /api/v1/internal/geodns/health-view .......... ~ 0.47ms
  2026-06-20 02:24:09 /api/v1/internal/geodns/health-view ........ ~ 507.58ms
  2026-06-20 02:24:18 /api/v1/node/nodes/heartbeat ................. ~ 0.23ms
  2026-06-20 02:24:18 /api/v1/node/resolver/config ................. ~ 0.32ms
  2026-06-20 02:24:24 /api/v1/internal/geodns/health-view .......... ~ 0.93ms
  2026-06-20 02:24:39 /api/v1/internal/geodns/health-view .......... ~ 0.22ms
  2026-06-20 02:24:48 /api/v1/node/resolver/config ................. ~ 0.28ms
  2026-06-20 02:24:48 /api/v1/node/nodes/heartbeat ................. ~ 0.39ms
  2026-06-20 02:24:54 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-20 02:25:09 /api/v1/internal/geodns/health-view .......... ~ 0.47ms
  2026-06-20 02:25:18 /api/v1/node/nodes/heartbeat ................. ~ 0.19ms
  2026-06-20 02:25:18 /api/v1/node/resolver/config ............... ~ 502.96ms
  2026-06-20 02:25:24 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 02:25:39 /api/v1/internal/geodns/health-view .......... ~ 0.35ms
  2026-06-20 02:25:48 /api/v1/node/resolver/config ............... ~ 504.60ms
  2026-06-20 02:25:48 /api/v1/node/nodes/heartbeat ............... ~ 504.86ms
  2026-06-20 02:25:54 /api/v1/internal/geodns/health-view .......... ~ 0.26ms
  2026-06-20 02:26:09 /api/v1/internal/geodns/health-view .......... ~ 0.27ms
  2026-06-20 02:26:18 /api/v1/node/resolver/config ................. ~ 0.88ms
  2026-06-20 02:26:18 /api/v1/node/nodes/heartbeat ................. ~ 1.14ms
  2026-06-20 02:26:24 /api/v1/internal/geodns/health-view .......... ~ 0.51ms
  2026-06-20 02:26:39 /api/v1/internal/geodns/health-view ........ ~ 504.17ms
  2026-06-20 02:26:48 /api/v1/node/resolver/config ................. ~ 0.23ms
  2026-06-20 02:26:48 /api/v1/node/nodes/heartbeat ................. ~ 0.35ms
  2026-06-20 02:26:54 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-20 02:27:09 /api/v1/internal/geodns/health-view .......... ~ 0.46ms
  2026-06-20 02:27:18 /api/v1/node/resolver/config ................. ~ 0.66ms
  2026-06-20 02:27:18 /api/v1/node/nodes/heartbeat ................. ~ 0.75ms
  2026-06-20 02:27:24 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 02:27:39 /api/v1/internal/geodns/health-view .......... ~ 0.40ms
  2026-06-20 02:27:48 /api/v1/node/nodes/heartbeat ................. ~ 0.17ms
  2026-06-20 02:27:48 /api/v1/node/resolver/config ............... ~ 504.06ms
  2026-06-20 02:27:54 /api/v1/internal/geodns/health-view ........ ~ 508.06ms
  2026-06-20 02:28:09 /api/v1/internal/geodns/health-view .......... ~ 0.67ms
  2026-06-20 02:28:18 /api/v1/node/resolver/config ............... ~ 511.04ms
  2026-06-20 02:28:18 /api/v1/node/nodes/heartbeat ............... ~ 511.35ms
  2026-06-20 02:28:24 /api/v1/internal/geodns/health-view .......... ~ 0.20ms
  2026-06-20 02:28:39 /api/v1/internal/geodns/health-view .......... ~ 0.65ms
  2026-06-20 02:28:48 /api/v1/node/nodes/heartbeat ................. ~ 0.31ms
  2026-06-20 02:28:48 /api/v1/node/resolver/config ................. ~ 0.52ms
  2026-06-20 02:28:54 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 02:29:09 /api/v1/internal/geodns/health-view ........ ~ 505.67ms
  2026-06-20 02:29:18 /api/v1/node/resolver/config ................. ~ 0.73ms
  2026-06-20 02:29:18 /api/v1/node/nodes/heartbeat ................. ~ 0.83ms
  2026-06-20 02:29:24 /api/v1/internal/geodns/health-view .......... ~ 0.13ms
  2026-06-20 02:29:39 /api/v1/internal/geodns/health-view .......... ~ 0.37ms
  2026-06-20 02:29:48 /api/v1/node/resolver/config ................. ~ 0.18ms
  2026-06-20 02:29:48 /api/v1/node/nodes/heartbeat ................. ~ 0.28ms
  2026-06-20 02:29:54 /api/v1/internal/geodns/health-view .......... ~ 0.26ms
  2026-06-20 02:30:09 /api/v1/internal/geodns/health-view .......... ~ 0.48ms
  2026-06-20 02:30:18 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 02:30:18 /api/v1/node/nodes/heartbeat ................. ~ 0.30ms
  2026-06-20 02:30:24 /api/v1/internal/geodns/health-view .......... ~ 1.69ms
  2026-06-20 02:30:39 /api/v1/internal/geodns/health-view .......... ~ 0.39ms
  2026-06-20 02:30:48 /api/v1/node/nodes/heartbeat ............... ~ 510.62ms
  2026-06-20 02:30:48 /api/v1/node/resolver/config ............... ~ 510.82ms
  2026-06-20 02:30:54 /api/v1/internal/geodns/health-view ........ ~ 505.91ms
  2026-06-20 02:31:09 /api/v1/internal/geodns/health-view .......... ~ 0.73ms
  2026-06-20 02:31:18 /api/v1/node/nodes/heartbeat ................. ~ 0.40ms
  2026-06-20 02:31:18 /api/v1/node/resolver/config ................. ~ 0.66ms
  2026-06-20 02:31:24 /api/v1/internal/geodns/health-view .......... ~ 1.01ms
  2026-06-20 02:31:39 /api/v1/internal/geodns/health-view .......... ~ 0.35ms
  2026-06-20 02:31:48 /api/v1/node/resolver/config ................. ~ 0.39ms
  2026-06-20 02:31:48 /api/v1/node/nodes/heartbeat ................. ~ 0.60ms
  2026-06-20 02:31:54 /api/v1/internal/geodns/health-view .......... ~ 0.18ms
  2026-06-20 02:32:09 /api/v1/internal/geodns/health-view ........ ~ 511.13ms
  2026-06-20 02:32:18 /api/v1/node/resolver/config ................. ~ 0.10ms
  2026-06-20 02:32:18 /api/v1/node/nodes/heartbeat ................. ~ 0.29ms
  2026-06-20 02:32:24 /api/v1/internal/geodns/health-view .......... ~ 0.93ms
  2026-06-20 02:32:39 /api/v1/internal/geodns/health-view .......... ~ 0.41ms
  2026-06-20 02:32:48 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 02:32:48 /api/v1/node/nodes/heartbeat ................. ~ 0.29ms
  2026-06-20 02:32:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 02:33:09 /api/v1/internal/geodns/health-view .......... ~ 0.33ms
  2026-06-20 02:33:18 /api/v1/node/nodes/heartbeat ............... ~ 502.17ms
  2026-06-20 02:33:18 /api/v1/node/resolver/config ............... ~ 502.40ms
  2026-06-20 02:33:24 /api/v1/internal/geodns/health-view ........ ~ 505.70ms
  2026-06-20 02:33:39 /api/v1/internal/geodns/health-view .......... ~ 1.02ms
  2026-06-20 02:33:48 /api/v1/node/resolver/config ................. ~ 0.13ms
  2026-06-20 02:33:48 /api/v1/node/nodes/heartbeat ................. ~ 0.38ms
  2026-06-20 02:33:54 /api/v1/internal/geodns/health-view .......... ~ 1.26ms
  2026-06-20 02:34:09 /api/v1/internal/geodns/health-view .......... ~ 0.35ms
  2026-06-20 02:34:18 /api/v1/node/resolver/config ................. ~ 0.19ms
  2026-06-20 02:34:18 /api/v1/node/nodes/heartbeat ................. ~ 0.67ms
  2026-06-20 02:34:24 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-20 02:34:39 /api/v1/internal/geodns/health-view ........ ~ 507.30ms
  2026-06-20 02:34:48 /api/v1/node/resolver/config ................. ~ 0.25ms
  2026-06-20 02:34:48 /api/v1/node/nodes/heartbeat ................. ~ 0.44ms
  2026-06-20 02:34:54 /api/v1/internal/geodns/health-view .......... ~ 0.13ms
  2026-06-20 02:35:09 /api/v1/internal/geodns/health-view .......... ~ 0.44ms
  2026-06-20 02:35:18 /api/v1/node/resolver/config ................. ~ 0.23ms
  2026-06-20 02:35:18 /api/v1/node/nodes/heartbeat ................. ~ 0.35ms
  2026-06-20 02:35:24 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 02:35:39 /api/v1/internal/geodns/health-view .......... ~ 0.96ms
  2026-06-20 02:35:48 /api/v1/node/resolver/config ............... ~ 503.12ms
  2026-06-20 02:35:48 /api/v1/node/nodes/heartbeat ............... ~ 503.61ms
  2026-06-20 02:35:54 /api/v1/internal/geodns/health-view ........ ~ 502.76ms
  2026-06-20 02:36:09 /api/v1/internal/geodns/health-view .......... ~ 0.27ms
  2026-06-20 02:36:18 /api/v1/node/resolver/config ................. ~ 0.36ms
  2026-06-20 02:36:18 /api/v1/node/nodes/heartbeat ................. ~ 0.91ms
  2026-06-20 02:36:24 /api/v1/internal/geodns/health-view .......... ~ 0.20ms
  2026-06-20 02:36:39 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-20 02:36:48 /api/v1/node/nodes/heartbeat ................. ~ 0.35ms
  2026-06-20 02:36:48 /api/v1/node/resolver/config ................. ~ 0.57ms
  2026-06-20 02:36:54 /api/v1/internal/geodns/health-view .......... ~ 0.42ms
  2026-06-20 02:37:09 /api/v1/internal/geodns/health-view ........ ~ 500.47ms
  2026-06-20 02:37:18 /api/v1/node/nodes/heartbeat ................. ~ 0.21ms
  2026-06-20 02:37:18 /api/v1/node/resolver/config ................. ~ 0.31ms
  2026-06-20 02:37:24 /api/v1/internal/geodns/health-view .......... ~ 0.50ms
  2026-06-20 02:37:39 /api/v1/internal/geodns/health-view .......... ~ 0.45ms
  2026-06-20 02:37:48 /api/v1/node/resolver/config ................. ~ 0.73ms
  2026-06-20 02:37:48 /api/v1/node/nodes/heartbeat ................. ~ 0.83ms
  2026-06-20 02:37:54 /api/v1/internal/geodns/health-view .......... ~ 0.49ms
  2026-06-20 02:38:09 /api/v1/internal/geodns/health-view .......... ~ 0.41ms
  2026-06-20 02:38:18 /api/v1/node/nodes/heartbeat ................. ~ 0.22ms
  2026-06-20 02:38:18 /api/v1/node/resolver/config ............... ~ 501.05ms
  2026-06-20 02:38:24 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 02:38:39 /api/v1/internal/geodns/health-view .......... ~ 0.28ms
  2026-06-20 02:38:48 /api/v1/node/nodes/heartbeat ............... ~ 500.79ms
  2026-06-20 02:38:48 /api/v1/node/resolver/config ............... ~ 500.95ms
  2026-06-20 02:38:54 /api/v1/internal/geodns/health-view .......... ~ 0.46ms
  2026-06-20 02:39:09 /api/v1/internal/geodns/health-view .......... ~ 0.75ms
  2026-06-20 02:39:18 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 02:39:18 /api/v1/node/nodes/heartbeat ................. ~ 0.59ms
  2026-06-20 02:39:24 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 02:39:39 /api/v1/internal/geodns/health-view ........ ~ 510.60ms
  2026-06-20 02:39:48 /api/v1/node/resolver/config ................. ~ 0.35ms
  2026-06-20 02:39:48 /api/v1/node/nodes/heartbeat ................. ~ 0.57ms
  2026-06-20 02:39:54 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 02:40:09 /api/v1/internal/geodns/health-view ........ ~ 509.05ms
  2026-06-20 02:40:18 /api/v1/node/resolver/config ................. ~ 0.69ms
  2026-06-20 02:40:18 /api/v1/node/nodes/heartbeat ................. ~ 0.78ms
  2026-06-20 02:40:24 /api/v1/internal/geodns/health-view .......... ~ 0.87ms
  2026-06-20 02:40:39 /api/v1/internal/geodns/health-view .......... ~ 0.80ms
  2026-06-20 02:40:48 /api/v1/node/resolver/config ................. ~ 0.19ms
  2026-06-20 02:40:48 /api/v1/node/nodes/heartbeat ................. ~ 0.27ms
  2026-06-20 02:40:54 /api/v1/internal/geodns/health-view .......... ~ 0.05ms
  2026-06-20 02:41:09 /api/v1/internal/geodns/health-view .......... ~ 0.85ms
  2026-06-20 02:41:18 /api/v1/node/resolver/config ................. ~ 0.19ms
  2026-06-20 02:41:18 /api/v1/node/nodes/heartbeat ............... ~ 510.46ms
  2026-06-20 02:41:24 /api/v1/internal/geodns/health-view ........ ~ 501.79ms
  2026-06-20 02:41:39 /api/v1/internal/geodns/health-view .......... ~ 0.67ms
  2026-06-20 02:41:48 /api/v1/node/resolver/config ................. ~ 1.06ms
  2026-06-20 02:41:48 /api/v1/node/nodes/heartbeat ................. ~ 1.73ms
  2026-06-20 02:41:54 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-20 02:42:09 /api/v1/internal/geodns/health-view .......... ~ 0.26ms
  2026-06-20 02:42:18 /api/v1/node/resolver/config ................. ~ 0.35ms
  2026-06-20 02:42:18 /api/v1/node/nodes/heartbeat ................. ~ 0.59ms
  2026-06-20 02:42:24 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-20 02:42:39 /api/v1/internal/geodns/health-view ........ ~ 510.59ms
  2026-06-20 02:42:48 /api/v1/node/resolver/config ................. ~ 0.23ms
  2026-06-20 02:42:48 /api/v1/node/nodes/heartbeat ................. ~ 0.33ms
  2026-06-20 02:42:54 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-20 02:43:09 /api/v1/internal/geodns/health-view .......... ~ 0.96ms
  2026-06-20 02:43:18 /api/v1/node/resolver/config ................. ~ 1.93ms
  2026-06-20 02:43:18 /api/v1/node/nodes/heartbeat ................. ~ 2.03ms
  2026-06-20 02:43:24 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 02:43:39 /api/v1/internal/geodns/health-view .......... ~ 0.94ms
  2026-06-20 02:43:48 /api/v1/node/nodes/heartbeat ............... ~ 510.66ms
  2026-06-20 02:43:48 /api/v1/node/resolver/config ............... ~ 511.13ms
  2026-06-20 02:43:54 /api/v1/internal/geodns/health-view ........ ~ 502.94ms
  2026-06-20 02:44:09 /api/v1/internal/geodns/health-view .......... ~ 0.32ms
  2026-06-20 02:44:18 /api/v1/node/resolver/config ............... ~ 508.67ms
  2026-06-20 02:44:18 /api/v1/node/nodes/heartbeat ............... ~ 508.90ms
  2026-06-20 02:44:24 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 02:44:39 /api/v1/internal/geodns/health-view .......... ~ 0.27ms
  2026-06-20 02:44:48 /api/v1/node/nodes/heartbeat ................. ~ 0.48ms
  2026-06-20 02:44:48 /api/v1/node/resolver/config ................. ~ 0.68ms
  2026-06-20 02:44:54 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 02:45:09 /api/v1/internal/geodns/health-view ........ ~ 500.89ms
  2026-06-20 02:45:18 /api/v1/node/nodes/heartbeat ................. ~ 0.23ms
  2026-06-20 02:45:18 /api/v1/node/resolver/config ................. ~ 0.31ms
  2026-06-20 02:45:24 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-20 02:45:39 /api/v1/internal/geodns/health-view .......... ~ 0.52ms
  2026-06-20 02:45:48 /api/v1/node/resolver/config ................. ~ 0.16ms
  2026-06-20 02:45:48 /api/v1/node/nodes/heartbeat ................. ~ 0.26ms
  2026-06-20 02:45:54 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 02:46:09 /api/v1/internal/geodns/health-view .......... ~ 0.43ms
  2026-06-20 02:46:18 /api/v1/node/resolver/config ................. ~ 0.14ms
  2026-06-20 02:46:18 /api/v1/node/nodes/heartbeat ............... ~ 510.51ms
  2026-06-20 02:46:24 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 02:46:39 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-20 02:46:48 /api/v1/node/nodes/heartbeat ............... ~ 511.06ms
  2026-06-20 02:46:48 /api/v1/node/resolver/config ............... ~ 511.30ms
  2026-06-20 02:46:54 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 02:47:09 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-20 02:47:18 /api/v1/node/nodes/heartbeat ................. ~ 0.47ms
  2026-06-20 02:47:18 /api/v1/node/resolver/config ................. ~ 0.93ms
  2026-06-20 02:47:24 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-20 02:47:39 /api/v1/internal/geodns/health-view ........ ~ 502.40ms
  2026-06-20 02:47:48 /api/v1/node/nodes/heartbeat ................. ~ 0.83ms
  2026-06-20 02:47:48 /api/v1/node/resolver/config ................. ~ 1.08ms
  2026-06-20 02:47:54 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 02:48:09 /api/v1/internal/geodns/health-view .......... ~ 0.47ms
  2026-06-20 02:48:18 /api/v1/node/nodes/heartbeat ................. ~ 0.66ms
  2026-06-20 02:48:18 /api/v1/node/resolver/config ................. ~ 0.76ms
  2026-06-20 02:48:24 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 02:48:39 /api/v1/internal/geodns/health-view .......... ~ 0.87ms
  2026-06-20 02:48:48 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 02:48:48 /api/v1/node/nodes/heartbeat ................. ~ 0.30ms
  2026-06-20 02:48:54 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
